,day,ID,timestamps,date_time,price,market_caps,volumes,price_dif,%change,st_dev,>st_dev
534,335,ripple,1666828800000,2022-10-27 00:00:00,0.4690482574175606,23479164280.20445,1565980824.0310555,0.008020527306150216,0.017397060485303133,0.04244903696797465,0
535,336,ripple,1666915200000,2022-10-28 00:00:00,0.4623407900423064,23163065596.091656,1860834302.8238714,-0.006707467375254239,-0.014300164789404714,0.042460174977264044,0
536,337,ripple,1667001600000,2022-10-29 00:00:00,0.4728780103227727,23647471398.294586,1353826346.238948,0.01053722028046633,0.022791024515708695,0.042465913985213544,0
537,338,ripple,1667088000000,2022-10-30 00:00:00,0.468764760316777,23467642103.025345,1521168003.4484465,-0.004113250005995717,-0.008698332162216917,0.042131727616041316,0
538,339,ripple,1667174400000,2022-10-31 00:00:00,0.4575045195341237,22902197620.77545,1045064808.3506737,-0.011260240782653308,-0.02402109061065934,0.04207394591997522,0
539,340,ripple,1667260800000,2022-11-01 00:00:00,0.4650174721173136,23224524935.39032,1602014607.304093,0.0075129525831899024,0.016421592055178676,0.04209443476195018,0
540,341,ripple,1667347200000,2022-11-02 00:00:00,0.4642729057613325,23248404094.12417,1431760457.2526634,-0.00074456635598108,-0.0016011578072344826,0.042112208410822305,0
541,342,ripple,1667433600000,2022-11-03 00:00:00,0.4513827988804672,22626151059.175068,1524489627.5072904,-0.012890106880865337,-0.02776407307190939,0.04168866703422773,0
542,343,ripple,1667520000000,2022-11-04 00:00:00,0.4551034214158142,22780070699.427917,1222014267.347436,0.0037206225353470512,0.00824272113287225,0.04172795415641534,0
543,344,ripple,1667606400000,2022-11-05 00:00:00,0.5020577520809391,25226441321.76689,3011375714.152464,0.04695433066512483,0.10317287995561801,0.041657933501908766,1
544,345,ripple,1667692800000,2022-11-06 00:00:00,0.4930089286209581,24797324782.66233,1308897160.5093765,-0.009048823459980981,-0.01802347124902511,0.042281895117190785,0
545,346,ripple,1667779200000,2022-11-07 00:00:00,0.4708625249851686,23668541342.756855,1031713111.6175145,-0.022146403635789458,-0.04492089767570186,0.0422928498934219,1
546,347,ripple,1667865600000,2022-11-08 00:00:00,0.4660747931757319,23384940963.22353,1755549936.0349088,-0.004787731809436702,-0.010168003515649301,0.04235636953808459,0
547,348,ripple,1667952000000,2022-11-09 00:00:00,0.40872139243654976,20601640289.624653,3706738060.474098,-0.05735340073918216,-0.12305621668228098,0.04232743282936037,1
548,349,ripple,1668038400000,2022-11-10 00:00:00,0.33170407746269504,16605761205.842442,3241614924.196977,-0.07701731497385472,-0.1884347538422789,0.043174580503764444,1
549,350,ripple,1668124800000,2022-11-11 00:00:00,0.3989669088541101,19989322488.39249,3217259210.9583864,0.06726283139141509,0.20277963390118342,0.04512237746351374,1
550,351,ripple,1668211200000,2022-11-12 00:00:00,0.3896264895691673,19478630558.9855,1861507915.3954551,-0.009340419284942836,-0.023411513781355583,0.04738817100062335,0
551,352,ripple,1668297600000,2022-11-13 00:00:00,0.36658574825492013,18371602318.29175,1003463771.333068,-0.02304074131424716,-0.059135459038538805,0.0474125754488016,1
552,353,ripple,1668384000000,2022-11-14 00:00:00,0.3417074995436799,17086304271.575174,1118704703.3493283,-0.024878248711240225,-0.0678647460510116,0.047290352328203195,1
553,354,ripple,1668470400000,2022-11-15 00:00:00,0.37754516418942985,18989205360.44477,2595659777.0692306,0.035837664645749945,0.1048781917095995,0.04750238930498763,1
554,355,ripple,1668556800000,2022-11-16 00:00:00,0.3906359681576188,19639994952.653557,2081487497.9750519,0.013090803968188958,0.03467347806266899,0.04809070801827339,0
555,356,ripple,1668643200000,2022-11-17 00:00:00,0.37809809762192204,18970779255.099026,1372852887.9511876,-0.012537870535696771,-0.0320960473630473,0.04803881897400325,0
556,357,ripple,1668729600000,2022-11-18 00:00:00,0.3841956301573169,19303982424.42455,1402527156.5683973,0.006097532535394856,0.016126853252491274,0.04800905515517593,0
557,358,ripple,1668816000000,2022-11-19 00:00:00,0.38462647516151854,19357565131.27626,986101847.6468065,0.00043084500420165206,0.001121420886607257,0.04795118426160261,0
558,359,ripple,1668902400000,2022-11-20 00:00:00,0.3866899724708343,19448735815.09945,569755684.8419449,0.002063497309315765,0.005364938303971997,0.04794643155430364,0
559,360,ripple,1668988800000,2022-11-21 00:00:00,0.3643748657670609,18311817579.162518,1052428346.7066929,-0.022315106703773402,-0.057708004583585354,0.04793908139226571,1
560,361,ripple,1669075200000,2022-11-22 00:00:00,0.367583115604242,18495233972.438004,1780013171.2711093,0.0032082498371810986,0.008804805541203498,0.04783706917790595,0
561,362,ripple,1669161600000,2022-11-23 00:00:00,0.3765581048909515,18989891837.637455,1485466338.8330634,0.008974989286709478,0.02441621746405891,0.047572769242585355,0
562,363,ripple,1669248000000,2022-11-24 00:00:00,0.3833062814501991,19284896098.646187,1174797641.9319806,0.006748176559247643,0.01792067803507208,0.047605306440290956,0
563,364,ripple,1669334400000,2022-11-25 00:00:00,0.4038237448074739,20296568045.36233,1423798508.9230359,0.02051746335727478,0.05352759490308666,0.04757212305831136,1
564,365,ripple,1669420800000,2022-11-26 00:00:00,0.4106132467603584,20680013254.503643,1479657670.1579742,0.006789501952884469,0.016813033013007735,0.0476851982993362,0
565,366,ripple,1669507200000,2022-11-27 00:00:00,0.3986991803189688,20049161326.72813,693914954.5763754,-0.011914066441389592,-0.029015299762949115,0.046844944878701764,0
566,367,ripple,1669593600000,2022-11-28 00:00:00,0.39901892749989815,20105943755.22066,720248826.0615702,0.00031974718092936394,0.0008019760177925588,0.04679953426690804,0
567,368,ripple,1669680000000,2022-11-29 00:00:00,0.3915898959103989,19693656670.174088,1402123354.6749592,-0.007429031589499258,-0.018618243590715768,0.04480134378411358,0
568,369,ripple,1669766400000,2022-11-30 00:00:00,0.3997957534980851,20106137882.34614,1140526999.0102472,0.008205857587686216,0.02095523320030665,0.04454512007607192,0
569,370,ripple,1669852800000,2022-12-01 00:00:00,0.4111918971610414,20719087977.17768,1083227863.165195,0.01139614366295627,0.0285049142299378,0.04413157487808128,0
570,371,ripple,1669939200000,2022-12-02 00:00:00,0.39858580461136994,20031963631.717598,858081595.7050643,-0.012606092549671433,-0.0306574439737423,0.04415717411888279,0
571,372,ripple,1670025600000,2022-12-03 00:00:00,0.39861583414506896,19969808623.71558,888235349.9074985,3.0029533699016397e-05,7.534019865131891e-05,0.04411425450234967,0
572,373,ripple,1670112000000,2022-12-04 00:00:00,0.3898651923416876,19674166663.67257,533721848.1149885,-0.008750641803381365,-0.0219525695012826,0.04393992551024938,0
573,374,ripple,1670198400000,2022-12-05 00:00:00,0.3927017597255727,19722117911.690456,491979075.1387994,0.0028365673838851024,0.007275764647896712,0.04389348842895558,0
574,375,ripple,1670284800000,2022-12-06 00:00:00,0.3907786665135361,19651351254.574917,1057341827.3438632,-0.0019230932120365973,-0.004897083255701453,0.043574751520127054,0
575,376,ripple,1670371200000,2022-12-07 00:00:00,0.39237805309459417,19722550803.507057,934598154.6602762,0.001599386581058071,0.004092819588457934,0.043499506571804694,0
576,377,ripple,1670457600000,2022-12-08 00:00:00,0.3844779242127989,19328530509.12746,959854684.2095537,-0.007900128881795254,-0.020133972375592318,0.043465214018013454,0
577,378,ripple,1670544000000,2022-12-09 00:00:00,0.3949164182037001,19854852002.13049,879857521.4372247,0.010438493990901188,0.027149787630261296,0.04348576392249159,0
578,379,ripple,1670630400000,2022-12-10 00:00:00,0.39022389211734576,19664656225.08729,801611082.0733638,-0.004692526086354343,-0.011882327171148179,0.043508369889476636,0
579,380,ripple,1670716800000,2022-12-11 00:00:00,0.387759799248256,19506256516.587887,359503303.73512286,-0.0024640928690897734,-0.006314561765348767,0.04341731319442308,0
580,381,ripple,1670803200000,2022-12-12 00:00:00,0.3828656934365775,19283214294.09726,395120823.42169726,-0.004894105811678484,-0.012621488408975383,0.04341605666943093,0
581,382,ripple,1670889600000,2022-12-13 00:00:00,0.3878258918092492,19594256739.870327,1049862565.8762822,0.004960198372671698,0.012955452676235577,0.04342275129002785,0
582,383,ripple,1670976000000,2022-12-14 00:00:00,0.3950139409300741,19922570552.08643,1355988500.8515296,0.00718804912082488,0.018534216700416425,0.04337936796683744,0
583,384,ripple,1671062400000,2022-12-15 00:00:00,0.3867035852022032,19501737942.72256,1043286573.294691,-0.008310355727870866,-0.021038132751223525,0.043339274120560566,0
584,385,ripple,1671148800000,2022-12-16 00:00:00,0.3779085576571648,19073834524.492348,819703826.1357329,-0.008795027545038414,-0.0227435893578271,0.043359853120169004,0
585,386,ripple,1671235200000,2022-12-17 00:00:00,0.3533298415240543,17743456573.2856,1170831763.1244187,-0.024578716133110523,-0.06503879214984094,0.043389494756171515,1
586,387,ripple,1671321600000,2022-12-18 00:00:00,0.3558315325555913,17909121465.349167,654553881.8687989,0.0025016910315370233,0.007080327607615082,0.0433245864517178,0
587,388,ripple,1671408000000,2022-12-19 00:00:00,0.3507100714134827,17712497955.349083,347030394.0865117,-0.0051214611421085965,-0.014392937875196528,0.04331667141065546,0
588,389,ripple,1671494400000,2022-12-20 00:00:00,0.3392138774124123,17095617572.635397,1118134740.0353682,-0.011496194001070381,-0.03277976578983532,0.04312549808832217,0
589,390,ripple,1671580800000,2022-12-21 00:00:00,0.35002389021623753,17641489469.68155,1027632998.1097453,0.010810012803825209,0.03186783773790752,0.043172712162952195,0
590,391,ripple,1671667200000,2022-12-22 00:00:00,0.3465697645918239,17435599303.21308,858615195.2521,-0.0034541256244136065,-0.0098682567703585,0.04315576169344356,0
591,392,ripple,1671753600000,2022-12-23 00:00:00,0.3500778912764361,17620195062.76461,780045315.5394924,0.0035081266846122006,0.01012242567883535,0.043160710232845685,0
592,393,ripple,1671840000000,2022-12-24 00:00:00,0.3551583306832213,17856407421.40487,666320112.6559713,0.005080439406785153,0.014512311498052946,0.043163282825244426,0
593,394,ripple,1671926400000,2022-12-25 00:00:00,0.3531799742856997,17779420196.458714,231622343.95766404,-0.0019783563975215857,-0.005570350535536654,0.043159146842405835,0
594,395,ripple,1672012800000,2022-12-26 00:00:00,0.3469858575442719,17471177171.157623,339542349.5552029,-0.00619411674142778,-0.01753813124301646,0.04314935506828469,0
595,396,ripple,1672099200000,2022-12-27 00:00:00,0.3661426478635404,18434824599.699303,945058966.0773864,0.01915679031926848,0.05520913865149177,0.04314857701533533,1
596,397,ripple,1672185600000,2022-12-28 00:00:00,0.3678858141405444,18546249287.403408,1069684994.997978,0.0017431662770039935,0.004760893840625917,0.043322007481468486,0
597,398,ripple,1672272000000,2022-12-29 00:00:00,0.35632962347408315,17929049866.6208,979984594.6528118,-0.011556190666461241,-0.031412438920644,0.04320199765705094,0
598,399,ripple,1672358400000,2022-12-30 00:00:00,0.3432590772558555,17294056583.418842,1037430034.6292996,-0.013070546218227619,-0.0366810541621395,0.04306461447694801,0
599,400,ripple,1672444800000,2022-12-31 00:00:00,0.3454333605935747,17383390100.951332,798701561.8671073,0.002174283337719185,0.006334234057555705,0.04307069731437803,0
600,201,cardano,1655251200000,2022-06-15 00:00:00,0.485459186122464,16414271850.936485,2064049915.314382,0.024037627763939418,0.05209472190560758,0.05581454085675439,0
601,202,cardano,1655337600000,2022-06-16 00:00:00,0.5325640384339579,17959119805.41293,2198550476.9146295,0.04710485231149392,0.09703153974227412,0.05567073466552149,1
602,203,cardano,1655424000000,2022-06-17 00:00:00,0.4758390962808479,16118020967.695576,1166873169.0331366,-0.056724942153110025,-0.10651290372499374,0.05612540234482014,1
603,204,cardano,1655510400000,2022-06-18 00:00:00,0.488402289016132,16517893641.591732,818801818.7422516,0.012563192735284057,0.02640218685996549,0.05652542902373232,0
604,205,cardano,1655596800000,2022-06-19 00:00:00,0.4578899584651951,15431066872.7482,1177664753.3814473,-0.030512330550936884,-0.06247376647722685,0.056561776174928954,1
605,206,cardano,1655683200000,2022-06-20 00:00:00,0.4838293627526368,16276345714.246153,1022208856.6833508,0.025939404287441736,0.05664986490288677,0.05667990141905197,0
606,207,cardano,1655769600000,2022-06-21 00:00:00,0.4927644539325336,16715183294.156612,1017220562.4832221,0.00893509117989677,0.018467443003174936,0.056843658283691964,0
607,208,cardano,1655856000000,2022-06-22 00:00:00,0.4799911590000648,16226255962.93925,953739373.1378332,-0.012773294932468815,-0.025921705249903556,0.056312553016796114,0
608,209,cardano,1655942400000,2022-06-23 00:00:00,0.4593342067203709,15527121221.562143,780350426.4637878,-0.020656952279693885,-0.043036109920706056,0.05601914144056415,0
609,210,cardano,1656028800000,2022-06-24 00:00:00,0.4803366242622928,16255800327.530476,696825811.8280909,0.02100241754192189,0.04572360872463292,0.05574321641299593,0
610,211,cardano,1656115200000,2022-06-25 00:00:00,0.5026503766572138,17038833814.00964,926847204.881988,0.022313752394921005,0.046454405656014164,0.055821817916342956,0
611,212,cardano,1656201600000,2022-06-26 00:00:00,0.4982748130197062,16869524880.157185,625318461.1898015,-0.0043755636375075735,-0.008704984300631534,0.05588248469097393,0
612,213,cardano,1656288000000,2022-06-27 00:00:00,0.4914166229515856,16623658889.637953,810306470.1635964,-0.0068581900681206065,-0.013763870637084305,0.055865848038095814,0
613,214,cardano,1656374400000,2022-06-28 00:00:00,0.4867461170075046,16456993692.488615,677084429.9246197,-0.004670505944081027,-0.009504167596180738,0.05586574712853445,0
614,215,cardano,1656460800000,2022-06-29 00:00:00,0.4701824775071778,15864801948.935287,683911729.4435477,-0.0165636395003268,-0.034029320258699515,0.05568121147781133,0
615,216,cardano,1656547200000,2022-06-30 00:00:00,0.4651971801017465,15747671034.553009,724334193.7761197,-0.004985297405431299,-0.010602899180468065,0.05555395372048141,0
616,217,cardano,1656633600000,2022-07-01 00:00:00,0.4546972985669734,15248112249.017147,824504186.0175022,-0.010499881534773103,-0.02257081939421172,0.05498476878810444,0
617,218,cardano,1656720000000,2022-07-02 00:00:00,0.4508467956257672,15336638274.549747,772454995.6318773,-0.003850502941206202,-0.00846827758454134,0.0549996929988001,0
618,219,cardano,1656806400000,2022-07-03 00:00:00,0.4574552684225247,15484756834.589,486237372.88218176,0.006608472796757525,0.014657912312729393,0.05464408744412113,0
619,220,cardano,1656892800000,2022-07-04 00:00:00,0.4569555517666024,15446861108.260324,435385002.46539783,-0.0004997166559222999,-0.0010923836501993038,0.05459333928093014,0
620,221,cardano,1656979200000,2022-07-05 00:00:00,0.469358110088242,15856014567.493269,793591269.2251433,0.012402558321639612,0.02714171711819889,0.05452054691035298,0
621,222,cardano,1657065600000,2022-07-06 00:00:00,0.457366386653535,15459445603.81665,748809018.0029995,-0.011991723434707002,-0.025549198313527574,0.054460150555742166,0
622,223,cardano,1657152000000,2022-07-07 00:00:00,0.4625681814937051,15639819200.682291,622876393.9160126,0.005201794840170082,0.011373364969451842,0.05447244574088544,0
623,224,cardano,1657238400000,2022-07-08 00:00:00,0.4783408121644873,16218380750.272112,631266505.7083857,0.015772630670782217,0.03409795853197235,0.054462251979037195,0
624,225,cardano,1657324800000,2022-07-09 00:00:00,0.4711402493185501,15950017978.734137,839958170.8167686,-0.007200562845937231,-0.015053206130070225,0.054525375049636074,0
625,226,cardano,1657411200000,2022-07-10 00:00:00,0.4787380667913741,16212837851.514719,658153260.0280093,0.007597817472824009,0.016126445328781342,0.05453104503946726,0
626,227,cardano,1657497600000,2022-07-11 00:00:00,0.4633762932634443,15681229639.081059,607755140.1994072,-0.015361773527929778,-0.03208805523005167,0.05450020056895676,0
627,228,cardano,1657584000000,2022-07-12 00:00:00,0.43590193600646987,14760113239.829622,716352185.9744272,-0.027474357256974447,-0.059291676454743425,0.054456018041407754,1
628,229,cardano,1657670400000,2022-07-13 00:00:00,0.42051618704595606,14313569195.362082,582880645.4357321,-0.015385748960513812,-0.03529635381175607,0.05399903326241493,0
629,230,cardano,1657756800000,2022-07-14 00:00:00,0.4375717318924484,14797283957.64413,895826599.1133301,0.017055544846492354,0.040558592919583476,0.053926383832921684,0
630,231,cardano,1657843200000,2022-07-15 00:00:00,0.4413628182288598,14943454279.186653,735765607.56069,0.003791086336411398,0.008663919673273629,0.053912430645599765,0
631,232,cardano,1657929600000,2022-07-16 00:00:00,0.4424635365375373,14953534950.341698,675020078.8995036,0.001100718308677473,0.0024939081028495648,0.05391977846075259,0
632,233,cardano,1658016000000,2022-07-17 00:00:00,0.4569158642181294,15444621245.205946,592906148.1806767,0.014452327680592125,0.03266331909220735,0.05381440200496585,0
633,234,cardano,1658102400000,2022-07-18 00:00:00,0.4482445323789722,15219619231.247738,635834402.5337777,-0.008671331839157193,-0.018977961848611894,0.0536653045978964,0
634,235,cardano,1658188800000,2022-07-19 00:00:00,0.4915145947601872,16593812798.034153,1487025377.0010624,0.043270062381215,0.09653227034709695,0.05356723208152531,1
635,236,cardano,1658275200000,2022-07-20 00:00:00,0.5154098946957864,17440738301.275208,1476504248.7553935,0.023895299935599135,0.04861564679937488,0.05401837154480081,0
636,237,cardano,1658361600000,2022-07-21 00:00:00,0.492080290171651,16685743726.368994,1464714071.1224508,-0.02332960452413535,-0.04526417665672742,0.05409770264731321,0
637,238,cardano,1658448000000,2022-07-22 00:00:00,0.5000112464251638,16943428134.748638,946813840.549018,0.00793095625351281,0.016117199595103226,0.054038422667380195,0
638,239,cardano,1658534400000,2022-07-23 00:00:00,0.4839420130448504,16342041083.86102,778656829.7809081,-0.016069233380313408,-0.032137743891163605,0.05405555567898299,0
639,240,cardano,1658620800000,2022-07-24 00:00:00,0.5187661266888138,17526372893.15473,845507411.0982323,0.03482411364396343,0.07195926930348166,0.05403099822023302,1
640,241,cardano,1658707200000,2022-07-25 00:00:00,0.5146756416097029,17504344263.581043,914299114.4403043,-0.004090485079110917,-0.007885027315140467,0.05429123304730277,0
641,242,cardano,1658793600000,2022-07-26 00:00:00,0.4782706719537712,16303401122.606173,734819368.0762701,-0.03640496965593171,-0.07073381118653932,0.0541672036444473,1
642,243,cardano,1658880000000,2022-07-27 00:00:00,0.4677893890605863,15833042011.240187,775020107.2147014,-0.010481282893184896,-0.021914960518837748,0.05431950657681408,0
643,244,cardano,1658966400000,2022-07-28 00:00:00,0.509188049612994,17200487924.59785,1020763453.689992,0.04139866055240771,0.08849850278892475,0.05423128902388106,1
644,245,cardano,1659052800000,2022-07-29 00:00:00,0.5139091350365205,17351452032.081383,1228761150.6229255,0.00472108542352645,0.009271791486690798,0.05460060594339461,0
645,246,cardano,1659139200000,2022-07-30 00:00:00,0.5256568929420354,17944907096.33059,1414352057.2901194,0.011747757905514966,0.02285960124970365,0.05460360013004333,0
646,247,cardano,1659225600000,2022-07-31 00:00:00,0.5264784655956947,17764182816.830772,1135684896.6410575,0.0008215726536592305,0.0015629446977494994,0.05457628957503542,0
647,248,cardano,1659312000000,2022-08-01 00:00:00,0.5183234830458462,17550498086.4247,750223549.1875405,-0.008154982549848477,-0.015489679222912485,0.05445337429852545,0
648,249,cardano,1659398400000,2022-08-02 00:00:00,0.5135269590509364,17347867527.218674,661301555.2691711,-0.004796523994909818,-0.009253919900992719,0.05396720559528403,0
649,250,cardano,1659484800000,2022-08-03 00:00:00,0.4999610997012536,16978007491.092737,719111180.4841938,-0.013565859349682796,-0.026417034413839233,0.05385289746845408,0
650,251,cardano,1659571200000,2022-08-04 00:00:00,0.5026594006362538,16997573338.703506,557951652.216512,0.0026983009350002307,0.00539702176151819,0.05377434566633331,0
651,252,cardano,1659657600000,2022-08-05 00:00:00,0.5023820378911109,16952714475.159262,504318910.1178008,-0.00027736274514289505,-0.0005517906256041689,0.053775549183836646,0
652,253,cardano,1659744000000,2022-08-06 00:00:00,0.5174180922189219,17481580237.735317,545010350.8012214,0.015036054327810966,0.02992952214400222,0.053391646950249165,0
653,254,cardano,1659830400000,2022-08-07 00:00:00,0.5128660090317346,17363035060.460682,372928511.46747863,-0.00455208318718725,-0.008797688475997944,0.05262821741329683,0
654,255,cardano,1659916800000,2022-08-08 00:00:00,0.5289602332149591,17891440238.040348,484163038.0068173,0.01609422418322448,0.03138095311406886,0.05239267011131487,0
655,256,cardano,1660003200000,2022-08-09 00:00:00,0.5374550654436829,18177212772.19857,751185478.1772959,0.008494832228723825,0.01605949123451723,0.052117645396012616,0
656,257,cardano,1660089600000,2022-08-10 00:00:00,0.5162594429612298,17443295978.717987,620444997.5265733,-0.021195622482453103,-0.03943701314817002,0.05197292078195351,0
657,258,cardano,1660176000000,2022-08-11 00:00:00,0.5377914914772388,18170907378.942543,752169685.1168418,0.021532048516008984,0.041707805657757245,0.051482880930316624,0
658,259,cardano,1660262400000,2022-08-12 00:00:00,0.5316314907103368,17990239681.06567,729375747.1560509,-0.006160000766902041,-0.0114542547893076,0.05148991500381712,0
659,260,cardano,1660348800000,2022-08-13 00:00:00,0.5418383585852335,18303954512.76234,522563815.8064888,0.010206867874896774,0.01919914085837714,0.051381265873028305,0
660,261,cardano,1660435200000,2022-08-14 00:00:00,0.5616491248517714,18995496380.339714,881421106.5688082,0.019810766266537883,0.03656213324996917,0.05131169718351455,0
661,262,cardano,1660521600000,2022-08-15 00:00:00,0.5723791735082375,19376950921.31594,1095775521.3805118,0.010730048656466096,0.019104540863119718,0.05136293036247213,0
662,263,cardano,1660608000000,2022-08-16 00:00:00,0.5524586981510534,18697412375.46549,823679937.8247002,-0.01992047535718411,-0.03480293532534936,0.05133154728395541,0
663,264,cardano,1660694400000,2022-08-17 00:00:00,0.5597850009073527,18927844549.39547,680713342.7538884,0.007326302756299308,0.013261267821139722,0.051350808281808547,0
664,265,cardano,1660780800000,2022-08-18 00:00:00,0.5393016068527493,18212548966.162533,996531852.8378623,-0.02048339405460342,-0.03659153786078939,0.0513597288104757,0
665,266,cardano,1660867200000,2022-08-19 00:00:00,0.5144868805216319,17412399056.991383,574175563.3406007,-0.024814726331117365,-0.04601270609210843,0.05141127741034599,0
666,267,cardano,1660953600000,2022-08-20 00:00:00,0.4525472208413106,15264620469.32385,1131869911.1782553,-0.061939659680321335,-0.12039113537262888,0.05148400199048177,1
667,268,cardano,1661040000000,2022-08-21 00:00:00,0.4521652403438286,15287373242.701643,712605130.5730289,-0.000381980497482004,-0.0008440677124740284,0.05213960637779279,0
668,269,cardano,1661126400000,2022-08-22 00:00:00,0.4649373584453527,15737082239.766909,572942227.1883541,0.012772118101524121,0.02824657218633644,0.0520753072390152,0
669,270,cardano,1661212800000,2022-08-23 00:00:00,0.4610396676851754,15558968017.802616,652365390.9596139,-0.003897690760177319,-0.008383260001326482,0.051995827676630156,0
670,271,cardano,1661299200000,2022-08-24 00:00:00,0.4661972409426101,15758641592.152925,496523434.94095486,0.005157573257434711,0.011186831890909224,0.05196257350785866,0
671,272,cardano,1661385600000,2022-08-25 00:00:00,0.4584873318259582,15498632416.57211,419728029.6500707,-0.007709909116651925,-0.01653786946714477,0.051691953081019926,0
672,273,cardano,1661472000000,2022-08-26 00:00:00,0.4656488051794113,15769622061.036829,455105017.3512875,0.007161473353453129,0.015619784574923926,0.05170065085659102,0
673,274,cardano,1661558400000,2022-08-27 00:00:00,0.4324677991726041,14532909604.997637,1067566966.6843,-0.033181006006807234,-0.0712575778950465,0.051700951893497465,1
674,275,cardano,1661644800000,2022-08-28 00:00:00,0.4518468678970884,15255653329.04104,611619788.9378778,0.019379068724484305,0.044810431577935454,0.05180443024970658,0
675,276,cardano,1661731200000,2022-08-29 00:00:00,0.4317549695969831,14635063104.04962,422733249.41445947,-0.02009189830010527,-0.044466167030466956,0.05191046768224349,0
676,277,cardano,1661817600000,2022-08-30 00:00:00,0.4517569567660419,15311579937.340343,495542633.8297333,0.020001987169058766,0.04632717299752079,0.05197677055452505,0
677,278,cardano,1661904000000,2022-08-31 00:00:00,0.4526699699342835,15340224310.072098,545010438.7828535,0.0009130131682416054,0.002021027356783885,0.05204530705441184,0
678,279,cardano,1661990400000,2022-09-01 00:00:00,0.4466726418878974,15116206759.449072,442697001.13000906,-0.005997328046386086,-0.013248787073851508,0.051874063360511216,0
679,280,cardano,1662076800000,2022-09-02 00:00:00,0.458588258493987,15490616058.460346,488499192.28255516,0.011915616606089585,0.02667639673593459,0.05186041800111437,0
680,281,cardano,1662163200000,2022-09-03 00:00:00,0.4548957728918525,15371731935.340862,445202474.1221142,-0.0036924856021344765,-0.008051853778944696,0.05190018742806773,0
681,282,cardano,1662249600000,2022-09-04 00:00:00,0.48029154312868605,16272187678.984571,669578779.8853098,0.025395770236833537,0.055827668117002176,0.05189843917086205,1
682,283,cardano,1662336000000,2022-09-05 00:00:00,0.5026112502036145,16979205843.876228,771344282.1348822,0.022319707074928474,0.04647116401328825,0.05191263577576256,0
683,284,cardano,1662422400000,2022-09-06 00:00:00,0.4997818982448004,16869479136.034843,563073797.6770258,-0.002829351958814119,-0.0056293048706488585,0.05201306675858947,0
684,285,cardano,1662508800000,2022-09-07 00:00:00,0.4643124644102245,15710782585.77587,840012624.9306988,-0.0354694338345759,-0.07096982495593,0.05185758031492191,1
685,286,cardano,1662595200000,2022-09-08 00:00:00,0.4798317548066893,16275716122.45595,596467887.4374392,0.015519290396464824,0.03342423817154601,0.052065584139466534,0
686,287,cardano,1662681600000,2022-09-09 00:00:00,0.4800367207588925,16225891068.956757,546946753.3772337,0.00020496595220315106,0.0004271621253698102,0.052126662753439176,0
687,288,cardano,1662768000000,2022-09-10 00:00:00,0.502127662637198,16883909775.078762,735761266.585142,0.022090941878305514,0.0460192750325055,0.051936648648275595,0
688,289,cardano,1662854400000,2022-09-11 00:00:00,0.5125662558826063,17349135568.209515,846515848.166846,0.0104385932454083,0.020788723709393584,0.05175725411923281,0
689,290,cardano,1662940800000,2022-09-12 00:00:00,0.5085717405815829,17203617072.33247,602005606.8858048,-0.003994515301023349,-0.007793168698054556,0.05171293876760194,0
690,291,cardano,1663027200000,2022-09-13 00:00:00,0.5006117910318423,16929934732.473978,736124582.7163935,-0.007959949549740664,-0.015651576591019338,0.05169156390678838,0
691,292,cardano,1663113600000,2022-09-14 00:00:00,0.4655851128844718,15757149494.533329,871818623.8724077,-0.03502667814737048,-0.06996774501690183,0.05168603541701236,1
692,293,cardano,1663200000000,2022-09-15 00:00:00,0.4822318287698973,16255726044.604422,626860025.9736454,0.01664671588542549,0.03575439898044191,0.051777813570000046,0
693,294,cardano,1663286400000,2022-09-16 00:00:00,0.4665335062076688,15787367090.023363,563333171.3964566,-0.015698322562228473,-0.03255347661781802,0.051841987450679854,0
694,295,cardano,1663372800000,2022-09-17 00:00:00,0.47427588604168697,16036352648.168653,471827719.71263283,0.007742379834018154,0.016595549367834205,0.051848028990188005,0
695,296,cardano,1663459200000,2022-09-18 00:00:00,0.4877380178050551,16481081019.23323,442079343.1228785,0.013462131763368135,0.028384600945502988,0.0511924059924875,0
696,297,cardano,1663545600000,2022-09-19 00:00:00,0.4485764937339541,15177820354.668497,558733055.79383,-0.03916152407110102,-0.08029212946601501,0.0512363287720573,1
697,298,cardano,1663632000000,2022-09-20 00:00:00,0.4547069922944302,15380850389.891703,652710345.4408419,0.006130498560476094,0.013666562216503541,0.05150641073127508,0
698,299,cardano,1663718400000,2022-09-21 00:00:00,0.4421106099185848,14971439823.899887,458720063.4322484,-0.012596382375845372,-0.027702196335896698,0.05146114533837512,0
699,300,cardano,1663804800000,2022-09-22 00:00:00,0.4419991413548421,14927028910.267231,1000019241.0326916,-0.00011146856374272263,-0.00025212822592800857,0.05128631807506904,0
700,301,cardano,1663891200000,2022-09-23 00:00:00,0.4602227485381728,15552763941.807796,639659167.8304157,0.018223607183330714,0.04122996060008313,0.051244020602253026,0
701,302,cardano,1663977600000,2022-09-24 00:00:00,0.4626775431681953,15705053312.774712,840576833.5177985,0.0024547946300225165,0.005333927185954619,0.05122949684910291,0
702,303,cardano,1664064000000,2022-09-25 00:00:00,0.4528707038191501,15316824192.490425,495364665.52910614,-0.009806839349045193,-0.021195840372741307,0.05118140462128092,0
